dteday,season,yr,mnth,weathersit,holiday,weekday,workingday,temp,hum,windspeed,variable,value,month
2011-05-20,summer,0,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.536667,0.719583,0.125013,registered,4008,May
2011-05-21,summer,0,5,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.6025,0.626667,0.12065,registered,3547,May
2011-05-22,summer,0,5,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.604167,0.749583,0.148008,registered,3084,May
2011-05-23,summer,0,5,Berkabut,Tidak Libur,Senin,Hari Kerja,0.631667,0.81,0.233842,registered,3438,May
2011-05-24,summer,0,5,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.66,0.740833,0.207092,registered,3833,May
2011-05-25,summer,0,5,Cerah,Tidak Libur,Rabu,Hari Kerja,0.660833,0.69625,0.154233,registered,4238,May
2011-05-26,summer,0,5,Cerah,Tidak Libur,Kamis,Hari Kerja,0.708333,0.6775,0.199642,registered,3919,May
2011-05-27,summer,0,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.681667,0.65375,0.240679,registered,3808,May
2011-05-28,summer,0,5,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.655833,0.729583,0.230092,registered,2757,May
2011-05-29,summer,0,5,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.6675,0.81875,0.213938,registered,2433,May
2011-05-30,summer,0,5,Cerah,Libur,Senin,Bukan Hari Kerja,0.733333,0.685,0.131225,registered,2549,May
2011-05-31,summer,0,5,Cerah,Tidak Libur,Selasa,Hari Kerja,0.775,0.636667,0.111329,registered,3309,May
2011-06-01,summer,0,6,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.764167,0.677083,0.207092,registered,3461,June
2011-06-02,summer,0,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.715,0.305,0.292287,registered,4232,June
2011-06-03,summer,0,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.62,0.354167,0.253121,registered,4414,June
2011-06-04,summer,0,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.635,0.45625,0.123142,registered,3473,June
2011-06-05,summer,0,6,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.648333,0.6525,0.138692,registered,3221,June
2011-06-06,summer,0,6,Cerah,Tidak Libur,Senin,Hari Kerja,0.678333,0.6,0.121896,registered,3875,June
2011-06-07,summer,0,6,Cerah,Tidak Libur,Selasa,Hari Kerja,0.7075,0.597917,0.187808,registered,4070,June
2011-06-08,summer,0,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.775833,0.622083,0.136817,registered,3725,June
2011-06-09,summer,0,6,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.808333,0.568333,0.149883,registered,3352,June
2011-06-10,summer,0,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.755,0.605,0.140554,registered,3771,June
2011-06-11,summer,0,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.725,0.654583,0.15485,registered,3237,June
2011-06-12,summer,0,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.6925,0.747917,0.163567,registered,2993,June
2011-06-13,summer,0,6,Cerah,Tidak Libur,Senin,Hari Kerja,0.635,0.494583,0.30535,registered,4157,June
2011-06-14,summer,0,6,Cerah,Tidak Libur,Selasa,Hari Kerja,0.604167,0.507083,0.269283,registered,4164,June
2011-06-15,summer,0,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.626667,0.471667,0.167912,registered,4411,June
2011-06-16,summer,0,6,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.628333,0.688333,0.206471,registered,3222,June
2011-06-17,summer,0,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.649167,0.735833,0.143029,registered,3981,June
2011-06-18,summer,0,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.696667,0.670417,0.119408,registered,3312,June
2011-06-19,summer,0,6,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.699167,0.666667,0.102,registered,3105,June
2011-06-20,summer,0,6,Berkabut,Tidak Libur,Senin,Hari Kerja,0.635,0.74625,0.155475,registered,3311,June
2011-06-21,fall,0,6,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.680833,0.770417,0.171025,registered,4061,June
2011-06-22,fall,0,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.733333,0.7075,0.172262,registered,3846,June
2011-06-23,fall,0,6,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.728333,0.703333,0.238804,registered,4044,June
2011-06-24,fall,0,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.724167,0.573333,0.222025,registered,4022,June
2011-06-25,fall,0,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.695,0.483333,0.209571,registered,3420,June
2011-06-26,fall,0,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.68,0.513333,0.0945333,registered,3385,June
2011-06-27,fall,0,6,Berkabut,Tidak Libur,Senin,Hari Kerja,0.6825,0.658333,0.107588,registered,3854,June
2011-06-28,fall,0,6,Cerah,Tidak Libur,Selasa,Hari Kerja,0.744167,0.634167,0.144283,registered,3916,June
2011-06-29,fall,0,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.728333,0.497917,0.261821,registered,4377,June
2011-06-30,fall,0,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.696667,0.434167,0.185312,registered,4488,June
2011-07-01,fall,0,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.7225,0.39625,0.102608,registered,4116,July
2011-07-02,fall,0,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.738333,0.444583,0.115062,registered,2915,July
2011-07-03,fall,0,7,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.716667,0.6825,0.228858,registered,2367,July
2011-07-04,fall,0,7,Berkabut,Libur,Senin,Bukan Hari Kerja,0.726667,0.637917,0.0814792,registered,2978,July
2011-07-05,fall,0,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.746667,0.590417,0.126258,registered,3634,July
2011-07-06,fall,0,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.72,0.743333,0.149883,registered,3845,July
2011-07-07,fall,0,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.75,0.65125,0.1592,registered,3838,July
2011-07-08,fall,0,7,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.709167,0.757917,0.225129,registered,3348,July
2011-07-09,fall,0,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.733333,0.609167,0.167912,registered,3348,July
2011-07-10,fall,0,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.7475,0.578333,0.183471,registered,3138,July
2011-07-11,fall,0,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.7625,0.635833,0.282337,registered,3363,July
2011-07-12,fall,0,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.794167,0.559167,0.200254,registered,3596,July
2011-07-13,fall,0,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.746667,0.631667,0.146133,registered,3594,July
2011-07-14,fall,0,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.680833,0.47625,0.240667,registered,4196,July
2011-07-15,fall,0,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.663333,0.59125,0.182833,registered,4220,July
2011-07-16,fall,0,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.686667,0.585,0.208342,registered,3505,July
2011-07-17,fall,0,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.719167,0.604167,0.245033,registered,3296,July
2011-07-18,fall,0,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.746667,0.65125,0.215804,registered,3617,July
2011-07-19,fall,0,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.776667,0.650417,0.1306,registered,3789,July
2011-07-20,fall,0,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.768333,0.707083,0.113817,registered,3688,July
2011-07-21,fall,0,7,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.815,0.69125,0.222021,registered,3152,July
2011-07-22,fall,0,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.848333,0.580417,0.1331,registered,2825,July
2011-07-23,fall,0,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.849167,0.5,0.131221,registered,2298,July
2011-07-24,fall,0,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.83,0.550833,0.169171,registered,2556,July
2011-07-25,fall,0,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.743333,0.757083,0.0908083,registered,3272,July
2011-07-26,fall,0,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.771667,0.540833,0.200258,registered,3840,July
2011-07-27,fall,0,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.775,0.402917,0.183463,registered,3901,July
2011-07-28,fall,0,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.779167,0.583333,0.178479,registered,3784,July
2011-07-29,fall,0,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.838333,0.5425,0.174138,registered,3176,July
2011-07-30,fall,0,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.804167,0.465833,0.168537,registered,2916,July
2011-07-31,fall,0,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.805833,0.480833,0.164813,registered,2778,July
2011-08-01,fall,0,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.771667,0.550833,0.156717,registered,3537,August
2011-08-02,fall,0,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.783333,0.49125,0.20585,registered,4044,August
2011-08-03,fall,0,8,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.731667,0.6575,0.135583,registered,3107,August
2011-08-04,fall,0,8,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.71,0.7575,0.19715,registered,3777,August
2011-08-05,fall,0,8,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.710833,0.630833,0.184696,registered,3843,August
2011-08-06,fall,0,8,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.716667,0.755,0.22825,registered,2773,August
2011-08-07,fall,0,8,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.7425,0.752917,0.201487,registered,2487,August
2011-08-08,fall,0,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.765,0.592083,0.192175,registered,3480,August
2011-08-09,fall,0,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.775,0.570417,0.151121,registered,3695,August
2011-08-10,fall,0,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.766667,0.424167,0.200258,registered,3896,August
2011-08-11,fall,0,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.7175,0.42375,0.164796,registered,3980,August
2011-08-12,fall,0,8,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.708333,0.415,0.125621,registered,3854,August
2011-08-13,fall,0,8,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.685833,0.729583,0.211454,registered,2646,August
2011-08-14,fall,0,8,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.676667,0.8175,0.222633,registered,2482,August
2011-08-15,fall,0,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.665833,0.712083,0.208954,registered,3563,August
2011-08-16,fall,0,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.700833,0.578333,0.236329,registered,4004,August
2011-08-17,fall,0,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.723333,0.575417,0.143667,registered,4026,August
2011-08-18,fall,0,8,Cerah,Tidak Libur,Kamis,Hari Kerja,0.711667,0.654583,0.233208,registered,3166,August
2011-08-19,fall,0,8,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.685,0.722917,0.139308,registered,3356,August
2011-08-20,fall,0,8,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.6975,0.674167,0.104467,registered,3277,August
2011-08-21,fall,0,8,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.710833,0.77,0.248754,registered,2624,August
2011-08-22,fall,0,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.691667,0.47,0.27675,registered,3925,August
2011-08-23,fall,0,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.640833,0.455417,0.146763,registered,4614,August
2011-08-24,fall,0,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.673333,0.605,0.253108,registered,4181,August
2011-08-25,fall,0,8,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.684167,0.771667,0.210833,registered,3107,August
2011-08-26,fall,0,8,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.7,0.76125,0.0839625,registered,3893,August
2011-08-27,fall,0,8,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.68,0.85,0.375617,registered,889,August
2011-08-28,fall,0,8,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.707059,0.561765,0.304659,registered,2919,August
2011-08-29,fall,0,8,Cerah,Tidak Libur,Senin,Hari Kerja,0.636667,0.554583,0.159825,registered,3905,August
2011-08-30,fall,0,8,Cerah,Tidak Libur,Selasa,Hari Kerja,0.639167,0.548333,0.125008,registered,4429,August
2011-08-31,fall,0,8,Cerah,Tidak Libur,Rabu,Hari Kerja,0.656667,0.597917,0.0833333,registered,4370,August
2011-09-01,fall,0,9,Cerah,Tidak Libur,Kamis,Hari Kerja,0.655,0.639167,0.141796,registered,4332,September
2011-09-02,fall,0,9,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.643333,0.727083,0.139929,registered,3852,September
2011-09-03,fall,0,9,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.669167,0.716667,0.185325,registered,2549,September
2011-09-04,fall,0,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.709167,0.742083,0.206467,registered,2419,September
2011-09-05,fall,0,9,Berkabut,Libur,Senin,Bukan Hari Kerja,0.673333,0.790417,0.212696,registered,2115,September
2011-09-06,fall,0,9,Hujan Ringan,Tidak Libur,Selasa,Hari Kerja,0.54,0.886957,0.343943,registered,2506,September
2011-09-07,fall,0,9,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.599167,0.917083,0.0970208,registered,1878,September
2011-09-08,fall,0,9,Hujan Ringan,Tidak Libur,Kamis,Hari Kerja,0.633913,0.939565,0.192748,registered,1689,September
2011-09-09,fall,0,9,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.65,0.897917,0.124379,registered,3127,September
2011-09-10,fall,0,9,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.66,0.75375,0.153608,registered,3595,September
2011-09-11,fall,0,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.653333,0.71375,0.115054,registered,3413,September
2011-09-12,fall,0,9,Cerah,Tidak Libur,Senin,Hari Kerja,0.644348,0.692174,0.088913,registered,4023,September
2011-09-13,fall,0,9,Cerah,Tidak Libur,Selasa,Hari Kerja,0.650833,0.7125,0.141804,registered,4062,September
2011-09-14,fall,0,9,Cerah,Tidak Libur,Rabu,Hari Kerja,0.673333,0.697083,0.1673,registered,4138,September
2011-09-15,fall,0,9,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.5775,0.709167,0.271146,registered,3231,September
2011-09-16,fall,0,9,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.469167,0.590417,0.164183,registered,4018,September
2011-09-17,fall,0,9,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.491667,0.718333,0.189675,registered,3077,September
2011-09-18,fall,0,9,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.5075,0.695,0.178483,registered,2921,September
2011-09-19,fall,0,9,Berkabut,Tidak Libur,Senin,Hari Kerja,0.549167,0.69,0.151742,registered,3848,September
2011-09-20,fall,0,9,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.561667,0.88125,0.134954,registered,3203,September
2011-09-21,fall,0,9,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.595,0.9,0.0964042,registered,3813,September
2011-09-22,fall,0,9,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.628333,0.902083,0.128125,registered,4240,September
2011-09-23,winter,0,9,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.609167,0.9725,0.0783667,registered,2137,September
2011-09-24,winter,0,9,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.606667,0.8625,0.0783833,registered,3647,September
2011-09-25,winter,0,9,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.634167,0.845,0.0503792,registered,3466,September
2011-09-26,winter,0,9,Berkabut,Tidak Libur,Senin,Hari Kerja,0.649167,0.848333,0.1107,registered,3946,September
2011-09-27,winter,0,9,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.636667,0.885417,0.118171,registered,3643,September
2011-09-28,winter,0,9,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.635,0.84875,0.148629,registered,3427,September
2011-09-29,winter,0,9,Cerah,Tidak Libur,Kamis,Hari Kerja,0.616667,0.699167,0.172883,registered,4186,September
2011-09-30,winter,0,9,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.564167,0.6475,0.206475,registered,4372,September
2011-10-01,winter,0,10,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.41,0.75375,0.292296,registered,1949,October
2011-10-02,winter,0,10,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.356667,0.791667,0.222013,registered,2302,October
2011-10-03,winter,0,10,Berkabut,Tidak Libur,Senin,Hari Kerja,0.384167,0.760833,0.0833458,registered,3240,October
2011-10-04,winter,0,10,Cerah,Tidak Libur,Selasa,Hari Kerja,0.484167,0.71,0.205854,registered,3970,October
2011-10-05,winter,0,10,Cerah,Tidak Libur,Rabu,Hari Kerja,0.538333,0.647917,0.17725,registered,4267,October
2011-10-06,winter,0,10,Cerah,Tidak Libur,Kamis,Hari Kerja,0.494167,0.620833,0.134954,registered,4126,October
2011-10-07,winter,0,10,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.510833,0.684167,0.0223917,registered,4036,October
2011-10-08,winter,0,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.521667,0.70125,0.0454042,registered,3174,October
2011-10-09,winter,0,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.540833,0.7275,0.06345,registered,3114,October
2011-10-10,winter,0,10,Cerah,Libur,Senin,Bukan Hari Kerja,0.570833,0.73375,0.0423042,registered,3603,October
2011-10-11,winter,0,10,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.566667,0.80875,0.143042,registered,3896,October
2011-10-12,winter,0,10,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.543333,0.90625,0.24815,registered,2199,October
2011-10-13,winter,0,10,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.589167,0.896667,0.141787,registered,2623,October
2011-10-14,winter,0,10,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.550833,0.71625,0.223883,registered,3115,October
2011-10-15,winter,0,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.506667,0.483333,0.258083,registered,3318,October
2011-10-16,winter,0,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.511667,0.486667,0.281717,registered,3293,October
2011-10-17,winter,0,10,Cerah,Tidak Libur,Senin,Hari Kerja,0.534167,0.579583,0.175379,registered,3857,October
2011-10-18,winter,0,10,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.5325,0.701667,0.110087,registered,4111,October
2011-10-19,winter,0,10,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.541739,0.895217,0.243339,registered,2170,October
2011-10-20,winter,0,10,Cerah,Tidak Libur,Kamis,Hari Kerja,0.475833,0.63625,0.422275,registered,3724,October
2011-10-21,winter,0,10,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.4275,0.574167,0.221396,registered,3628,October
2011-10-22,winter,0,10,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.4225,0.629167,0.0926667,registered,2809,October
2011-10-23,winter,0,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.421667,0.74125,0.0995125,registered,2762,October
2011-10-24,winter,0,10,Cerah,Tidak Libur,Senin,Hari Kerja,0.463333,0.772083,0.118792,registered,3488,October
2011-10-25,winter,0,10,Cerah,Tidak Libur,Selasa,Hari Kerja,0.471667,0.622917,0.166658,registered,3992,October
2011-10-26,winter,0,10,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.484167,0.720417,0.148642,registered,3490,October
2011-10-27,winter,0,10,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.47,0.812917,0.197763,registered,2419,October
2011-10-28,winter,0,10,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.330833,0.585833,0.229479,registered,3291,October
2011-10-29,winter,0,10,Hujan Ringan,Tidak Libur,Sabtu,Bukan Hari Kerja,0.254167,0.8825,0.351371,registered,570,October
2011-10-30,winter,0,10,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.319167,0.62375,0.176617,registered,2446,October
2011-10-31,winter,0,10,Cerah,Tidak Libur,Senin,Hari Kerja,0.34,0.703333,0.10635,registered,3307,October
2011-11-01,winter,0,11,Cerah,Tidak Libur,Selasa,Hari Kerja,0.400833,0.68375,0.135571,registered,3658,November
2011-11-02,winter,0,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.3775,0.71875,0.0820917,registered,3816,November
2011-11-03,winter,0,11,Cerah,Tidak Libur,Kamis,Hari Kerja,0.408333,0.702083,0.136817,registered,3656,November
2011-11-04,winter,0,11,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.403333,0.6225,0.271779,registered,3576,November
2011-11-05,winter,0,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.326667,0.519167,0.189062,registered,2770,November
2011-11-06,winter,0,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.348333,0.734583,0.0920542,registered,2697,November
2011-11-07,winter,0,11,Cerah,Tidak Libur,Senin,Hari Kerja,0.395,0.75875,0.057225,registered,3662,November
2011-11-08,winter,0,11,Cerah,Tidak Libur,Selasa,Hari Kerja,0.408333,0.721667,0.0690375,registered,3829,November
2011-11-09,winter,0,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.4,0.758333,0.0621958,registered,3804,November
2011-11-10,winter,0,11,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.38,0.813333,0.189067,registered,2743,November
2011-11-11,winter,0,11,Cerah,Libur,Jum'at,Bukan Hari Kerja,0.324167,0.44625,0.314675,registered,2928,November
2011-11-12,winter,0,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.356667,0.552917,0.212062,registered,2792,November
2011-11-13,winter,0,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.440833,0.458333,0.281721,registered,2713,November
2011-11-14,winter,0,11,Cerah,Tidak Libur,Senin,Hari Kerja,0.53,0.587083,0.306596,registered,3891,November
2011-11-15,winter,0,11,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.53,0.68875,0.199633,registered,3746,November
2011-11-16,winter,0,11,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.456667,0.93,0.136829,registered,1672,November
2011-11-17,winter,0,11,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.341667,0.575833,0.305362,registered,2914,November
2011-11-18,winter,0,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.274167,0.41,0.168533,registered,3147,November
2011-11-19,winter,0,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.329167,0.502083,0.224496,registered,2720,November
2011-11-20,winter,0,11,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.463333,0.684583,0.18595,registered,2733,November
2011-11-21,winter,0,11,Hujan Ringan,Tidak Libur,Senin,Hari Kerja,0.4475,0.91,0.138054,registered,2545,November
2011-11-22,winter,0,11,Hujan Ringan,Tidak Libur,Selasa,Hari Kerja,0.416667,0.9625,0.118792,registered,1538,November
2011-11-23,winter,0,11,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.440833,0.757917,0.335825,registered,2454,November
2011-11-24,winter,0,11,Cerah,Libur,Kamis,Bukan Hari Kerja,0.373333,0.549167,0.167304,registered,935,November
2011-11-25,winter,0,11,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.375,0.64375,0.0988958,registered,1697,November
2011-11-26,winter,0,11,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.375833,0.681667,0.0684208,registered,1819,November
2011-11-27,winter,0,11,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.459167,0.698333,0.208954,registered,2261,November
2011-11-28,winter,0,11,Cerah,Tidak Libur,Senin,Hari Kerja,0.503478,0.743043,0.142122,registered,3614,November
2011-11-29,winter,0,11,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.458333,0.830833,0.258092,registered,2818,November
2011-11-30,winter,0,11,Cerah,Tidak Libur,Rabu,Hari Kerja,0.325,0.613333,0.271158,registered,3425,November
2011-12-01,winter,0,12,Cerah,Tidak Libur,Kamis,Hari Kerja,0.3125,0.524583,0.220158,registered,3545,December
2011-12-02,winter,0,12,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.314167,0.625833,0.100754,registered,3672,December
2011-12-03,winter,0,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.299167,0.612917,0.0957833,registered,2908,December
2011-12-04,winter,0,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.330833,0.775833,0.0839583,registered,2851,December
2011-12-05,winter,0,12,Berkabut,Tidak Libur,Senin,Hari Kerja,0.385833,0.827083,0.0622083,registered,3578,December
2011-12-06,winter,0,12,Hujan Ringan,Tidak Libur,Selasa,Hari Kerja,0.4625,0.949583,0.232583,registered,2468,December
2011-12-07,winter,0,12,Hujan Ringan,Tidak Libur,Rabu,Hari Kerja,0.41,0.970417,0.266175,registered,655,December
2011-12-08,winter,0,12,Cerah,Tidak Libur,Kamis,Hari Kerja,0.265833,0.58,0.240058,registered,3172,December
2011-12-09,winter,0,12,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.290833,0.695833,0.0827167,registered,3359,December
2011-12-10,winter,0,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.275,0.5075,0.233221,registered,2688,December
2011-12-11,winter,0,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.220833,0.49,0.0665417,registered,2366,December
2011-12-12,winter,0,12,Cerah,Tidak Libur,Senin,Hari Kerja,0.238333,0.670833,0.06345,registered,3167,December
2011-12-13,winter,0,12,Cerah,Tidak Libur,Selasa,Hari Kerja,0.2825,0.59,0.14055,registered,3368,December
2011-12-14,winter,0,12,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.3175,0.66375,0.0609583,registered,3562,December
2011-12-15,winter,0,12,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.4225,0.634167,0.268042,registered,3528,December
2011-12-16,winter,0,12,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.375,0.500417,0.260575,registered,3399,December
2011-12-17,winter,0,12,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.258333,0.560833,0.243167,registered,2464,December
2011-12-18,winter,0,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.238333,0.58625,0.169779,registered,2211,December
2011-12-19,winter,0,12,Cerah,Tidak Libur,Senin,Hari Kerja,0.276667,0.6375,0.172896,registered,3143,December
2011-12-20,winter,0,12,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.385833,0.595417,0.0615708,registered,3534,December
